,reward_sum,n_dest_reached,last_dest_fail,last_penalty,len_qvals,alpha,gamma
72,2640.5,94,68,100,45,0.0,0.5
73,2833.5,89,99,100,48,0.0,0.5
74,2915.0,95,77,99,47,0.0,0.5
75,2853.0,90,91,100,47,0.0,0.5
76,2721.0,88,100,100,48,0.0,0.5
77,2610.0,94,97,100,42,0.0,0.5
78,2544.0,91,95,100,54,0.0,0.5
79,2881.0,92,63,100,49,0.0,0.5
80,2791.0,92,86,100,51,0.0,0.5
81,2325.0,94,81,100,42,0.0,0.5
82,3092.0,69,100,100,41,0.0,0.5
83,2945.0,95,63,100,45,0.0,0.5
84,2816.5,96,98,100,46,0.0,0.5
85,2703.5,86,98,100,43,0.0,0.5
86,2255.0,97,83,100,43,0.0,0.5
87,2701.5,90,100,100,51,0.0,0.5
88,2811.5,84,97,100,47,0.0,0.5
89,2788.5,93,65,100,43,0.0,0.5
90,2496.5,58,97,100,53,0.0,0.5
91,2842.5,89,72,100,42,0.0,0.5
92,2827.0,90,87,100,43,0.0,0.5
93,2780.5,93,94,100,47,0.0,0.5
94,2769.5,95,52,100,57,0.0,0.5
